FIPS,c,s,m15,mdf,mx14,mxdf,m
29025,Caldwell County,Mo.,3600,-1400,10000,0,5200
29027,Callaway County,Mo.,3500,0,10000,2500,5200
29029,Camden County,Mo.,3500,0,10000,2500,5200
29031,Cape Girardeau County,Mo.,3500,0,10000,2500,5200
29033,Carroll County,Mo.,3600,-1400,10000,0,5200
29035,Carter County,Mo.,3500,0,7500,0,5000
29037,Cass County,Mo.,3600,-400,10000,0,5500
29039,Cedar County,Mo.,3500,0,7500,0,5200
29041,Chariton County,Mo.,3500,0,10000,2500,5200
29043,Christian County,Mo.,3500,0,7500,0,5200
29045,Clark County,Mo.,3500,0,7500,0,5000
29047,Clay County,Mo.,3600,-400,10000,0,5500
29049,Clinton County,Mo.,3600,-1400,10000,0,5000
29051,Cole County,Mo.,3500,0,10000,2500,5200
29053,Cooper County,Mo.,3500,0,10000,2500,5200
29055,Crawford County,Mo.,3500,0,7500,0,5000
29057,Dade County,Mo.,3500,0,7500,0,5200
29059,Dallas County,Mo.,3500,0,7500,0,5200
29061,Daviess County,Mo.,3600,-1400,10000,0,5200
29063,DeKalb County,Mo.,3600,-1400,10000,0,5200
29065,Dent County,Mo.,3500,0,7500,0,5000
29067,Douglas County,Mo.,3500,0,7500,0,5200
29069,Dunklin County,Mo.,3500,0,10000,2500,5200
29071,Franklin County,Mo.,0,-3500,10000,2500,5500
29073,Gasconade County,Mo.,3500,0,10000,2500,5200
29075,Gentry County,Mo.,3600,-1400,10000,0,5200
29077,Greene County,Mo.,3500,0,9200,1700,5200
29079,Grundy County,Mo.,3600,-1400,10000,0,5200
29081,Harrison County,Mo.,3600,-1400,10000,0,5200
29083,Henry County,Mo.,3600,-1400,10000,0,5200
29085,Hickory County,Mo.,3500,0,7500,0,5200
29087,Holt County,Mo.,3600,-1400,10000,0,5200
29089,Howard County,Mo.,3500,0,10000,2500,5200
29091,Howell County,Mo.,3500,0,7500,0,5000
29093,Iron County,Mo.,3500,0,7500,0,5000
29095,Jackson County,Mo.,3600,-400,10000,0,5500
29097,Jasper County,Mo.,3500,0,9200,1700,5200
29099,Jefferson County,Mo.,0,-3500,10000,2500,5500
29101,Johnson County,Mo.,3600,-1400,10000,0,5200
29103,Knox County,Mo.,3500,0,7500,0,5000
29105,Laclede County,Mo.,3500,0,7500,0,5200
29107,Lafayette County,Mo.,3600,-1400,10000,0,5200
29109,Lawrence County,Mo.,3500,0,7500,0,5200
29111,Lewis County,Mo.,3500,0,7500,0,5000
29113,Lincoln County,Mo.,0,-3500,7500,0,5000
29115,Linn County,Mo.,3500,0,7500,0,5000
29117,Livingston County,Mo.,3600,-1400,10000,0,5200
29121,Macon County,Mo.,3500,0,7500,0,5000
29123,Madison County,Mo.,3500,0,10000,2500,5200
29125,Maries County,Mo.,3500,0,10000,2500,5200
29127,Marion County,Mo.,3500,0,7500,0,5000
29119,McDonald County,Mo.,3500,0,7500,0,5200
29129,Mercer County,Mo.,3600,-1400,10000,0,5200
29131,Miller County,Mo.,3500,0,10000,2500,5200
29133,Mississippi County,Mo.,3500,0,10000,2500,5200
29135,Moniteau County,Mo.,3500,0,10000,2500,5200
29137,Monroe County,Mo.,3500,0,10000,2500,5200
29139,Montgomery County,Mo.,3500,0,10000,2500,5200
29141,Morgan County,Mo.,3500,0,10000,2500,5200
29143,New Madrid County,Mo.,3500,0,10000,2500,5200
29145,Newton County,Mo.,3500,0,9200,1700,5200
29147,Nodaway County,Mo.,3600,-1400,10000,0,5200
29149,Oregon County,Mo.,3500,0,7500,0,5000
29151,Osage County,Mo.,3500,0,10000,2500,5200
29153,Ozark County,Mo.,3500,0,7500,0,5200
29155,Pemiscot County,Mo.,3500,0,10000,2500,5200
29157,Perry County,Mo.,3500,0,10000,2500,5200
29159,Pettis County,Mo.,3600,-1400,10000,0,5200
29161,Phelps County,Mo.,3500,0,7500,0,5000
29163,Pike County,Mo.,3500,0,7500,0,5000
29165,Platte County,Mo.,3600,-400,10000,0,5500
29167,Polk County,Mo.,3500,0,7500,0,5200
29169,Pulaski County,Mo.,3500,0,7500,0,5000
29171,Putnam County,Mo.,3500,0,7500,0,5000
29173,Ralls County,Mo.,3500,0,7500,0,5000
29175,Randolph County,Mo.,3500,0,10000,2500,5200
29177,Ray County,Mo.,3600,-1400,10000,0,5200
29179,Reynolds County,Mo.,3500,0,7500,0,5000
29181,Ripley County,Mo.,3500,0,7500,0,5000
29183,St. Charles County,Mo.,0,-3500,10000,2500,5500
29185,St. Clair County,Mo.,3600,100,10000,0,5200
29187,St. Francois County,Mo.,0,-3500,7500,0,5000
29189,St. Louis County,Mo.,0,-3500,10000,2500,5500
29510,St. Louis city,Mo.,0,-3500,10000,2500,5500
29186,Ste. Genevieve County,Mo.,0,-3500,7500,0,5500
29195,Saline County,Mo.,3600,-1400,10000,0,5200
29197,Schuyler County,Mo.,3500,0,7500,0,5000
29199,Scotland County,Mo.,3500,0,7500,0,5000
29201,Scott County,Mo.,3500,0,10000,2500,5200
29203,Shannon County,Mo.,3500,0,7500,0,5000
29205,Shelby County,Mo.,3500,0,7500,0,5000
29207,Stoddard County,Mo.,3500,0,10000,2500,5200
29209,Stone County,Mo.,3500,0,7500,0,5200
29211,Sullivan County,Mo.,3500,0,7500,0,5000
29213,Taney County,Mo.,3500,0,7500,0,5200
29215,Texas County,Mo.,3500,0,7500,0,5000
29217,Vernon County,Mo.,3600,-1400,10000,0,5200
29219,Warren County,Mo.,0,-3500,10000,2500,5200
29221,Washington County,Mo.,0,-3500,7500,0,5500
29223,Wayne County,Mo.,3500,0,10000,2500,5200
29225,Webster County,Mo.,3500,0,7500,0,5200
29227,Worth County,Mo.,3600,-1400,10000,0,5200
29229,Wright County,Mo.,3500,0,7500,0,5200
28001,Adams County,Miss.,4000,-3300,10000,1500,7200
28003,Alcorn County,Miss.,4000,-3300,10000,1500,7200
28005,Amite County,Miss.,4000,-3300,10000,1500,7200
28007,Attala County,Miss.,4000,-3300,10000,1500,7200
28009,Benton County,Miss.,3000,0,10000,4000,6000
28011,Bolivar County,Miss.,4000,-3300,10000,1500,7200
28013,Calhoun County,Miss.,3000,0,10000,4000,6000
28015,Carroll County,Miss.,4000,-3300,10000,1500,7200
28017,Chickasaw County,Miss.,3000,0,10000,4000,6000
28019,Choctaw County,Miss.,3000,-4300,10000,1500,6000
28021,Claiborne County,Miss.,3000,0,10000,4000,6000
28023,Clarke County,Miss.,3000,0,10000,4000,6000
28025,Clay County,Miss.,3000,0,10000,4000,6000
28027,Coahoma County,Miss.,3000,0,10000,4000,6000
28029,Copiah County,Miss.,3000,0,10000,4000,6000
28031,Covington County,Miss.,4000,-3300,10000,1500,7200
28033,DeSoto County,Miss.,3000,0,10000,800,6000
28035,Forrest County,Miss.,3000,0,10000,4000,6000
28037,Franklin County,Miss.,4000,-3300,10000,1500,7200
28039,George County,Miss.,3000,0,6000,0,3000
28041,Greene County,Miss.,3000,0,10000,4000,6000
28043,Grenada County,Miss.,4000,-3300,10000,1500,7200
28045,Hancock County,Miss.,6400,-900,7300,-1200,6400
28047,Harrison County,Miss.,3000,0,6000,0,3000
28049,Hinds County,Miss.,3000,0,10000,800,6000
28051,Holmes County,Miss.,4000,-3300,10000,1500,7200
28053,Humphreys County,Miss.,4000,-3300,10000,1500,7200
28055,Issaquena County,Miss.,3000,0,10000,4000,6000
28057,Itawamba County,Miss.,3000,0,10000,4000,6000
28059,Jackson County,Miss.,3000,0,6000,0,3000
28061,Jasper County,Miss.,3000,0,10000,4000,6000
28063,Jefferson County,Miss.,4000,-3300,10000,1500,7200
28065,Jefferson Davis County,Miss.,4000,-3300,10000,1500,7200
28067,Jones County,Miss.,4000,-3300,10000,1500,7200
28069,Kemper County,Miss.,3000,0,10000,4000,6000
28071,Lafayette County,Miss.,3000,0,10000,4000,6000
28073,Lamar County,Miss.,3000,0,10000,4000,6000
28075,Lauderdale County,Miss.,3000,0,10000,4000,6000
28077,Lawrence County,Miss.,4000,-3300,10000,1500,7200
28079,Leake County,Miss.,4000,-3300,10000,1500,7200
28081,Lee County,Miss.,3000,0,10000,4000,6000
28083,Leflore County,Miss.,4000,-3300,10000,1500,7200
28085,Lincoln County,Miss.,4000,-3300,10000,1500,7200
28087,Lowndes County,Miss.,3000,0,10000,4000,6000
28089,Madison County,Miss.,3000,0,10000,800,6000
28091,Marion County,Miss.,4000,-3300,10000,1500,7200
28093,Marshall County,Miss.,3000,0,10000,4000,6000
28095,Monroe County,Miss.,3000,0,10000,4000,6000
28097,Montgomery County,Miss.,4000,-3300,10000,1500,7200
28099,Neshoba County,Miss.,3000,0,10000,4000,6000
28101,Newton County,Miss.,3000,0,10000,4000,6000
28103,Noxubee County,Miss.,3000,0,10000,4000,6000
28105,Oktibbeha County,Miss.,3000,0,10000,4000,6000
28107,Panola County,Miss.,3000,0,10000,4000,6000
28109,Pearl River County,Miss.,4000,-3300,10000,1500,7200
28111,Perry County,Miss.,3000,0,10000,4000,6000
28113,Pike County,Miss.,4000,-3300,10000,1500,7200
28115,Pontotoc County,Miss.,3000,0,10000,4000,6000
28117,Prentiss County,Miss.,3000,0,10000,4000,6000
28119,Quitman County,Miss.,3000,0,10000,4000,6000
28121,Rankin County,Miss.,3000,0,10000,800,6000
28123,Scott County,Miss.,3000,0,10000,1500,6000
28125,Sharkey County,Miss.,4000,-3300,10000,1500,7200
28127,Simpson County,Miss.,3000,0,10000,4000,6000
28129,Smith County,Miss.,4000,-3300,10000,1500,7200
28131,Stone County,Miss.,3000,0,6000,0,3000
28133,Sunflower County,Miss.,4000,-3300,10000,1500,7200
28135,Tallahatchie County,Miss.,4000,-3300,10000,1500,7200
28137,Tate County,Miss.,3000,0,10000,4000,6000
28139,Tippah County,Miss.,3000,0,10000,4000,6000
28141,Tishomingo County,Miss.,4000,-3300,10000,1500,7200
28143,Tunica County,Miss.,3000,0,10000,4000,6000
28145,Union County,Miss.,3000,0,10000,4000,6000
28147,Walthall County,Miss.,4000,-3300,10000,1500,7200
28149,Warren County,Miss.,3000,0,10000,4000,6000
28151,Washington County,Miss.,4000,-3300,10000,1500,7200
28153,Wayne County,Miss.,4000,-3300,10000,1500,7200
28155,Webster County,Miss.,3000,0,10000,4000,6000
28157,Wilkinson County,Miss.,4000,-3300,10000,1500,7200
28159,Winston County,Miss.,4000,-3300,10000,1500,7200
28161,Yalobusha County,Miss.,3000,-4300,10000,1500,6000
28163,Yazoo County,Miss.,3000,0,10000,4000,6000
30001,Beaverhead County,Mont.,3000,0,12500,0,6000
30003,Big Horn County,Mont.,3000,0,12500,0,6000
30005,Blaine County,Mont.,3000,0,12500,0,6000
30007,Broadwater County,Mont.,3000,0,12500,0,6000
30009,Carbon County,Mont.,3000,0,12500,0,6000
30011,Carter County,Mont.,3000,0,12500,0,6000
30013,Cascade County,Mont.,3000,0,12500,0,6000
30015,Chouteau County,Mont.,3000,0,12500,0,6000
30017,Custer County,Mont.,3000,0,12500,0,6000
30019,Daniels County,Mont.,3000,0,12500,0,6000
30021,Dawson County,Mont.,3000,0,12500,0,6000
30023,Deer Lodge County,Mont.,3000,0,12500,0,6000
30025,Fallon County,Mont.,3000,0,12500,0,6000
30027,Fergus County,Mont.,3000,0,12500,0,6000
30029,Flathead County,Mont.,3000,0,12500,0,6000
30031,Gallatin County,Mont.,3000,0,12500,0,6000
30033,Garfield County,Mont.,3000,0,12500,0,6000
30035,Glacier County,Mont.,3000,0,12500,0,6000
30037,Golden Valley County,Mont.,3000,0,12500,0,6000
30039,Granite County,Mont.,3000,0,12500,0,6000
30041,Hill County,Mont.,3000,0,12500,0,6000
30043,Jefferson County,Mont.,3000,0,12500,0,6000
30045,Judith Basin County,Mont.,3000,0,12500,0,6000
30047,Lake County,Mont.,3000,0,12500,0,6000
30049,Lewis and Clark County,Mont.,3000,0,12500,0,6000
30051,Liberty County,Mont.,3000,0,12500,0,6000
30053,Lincoln County,Mont.,3000,0,12500,0,6000
30055,McCone County,Mont.,3000,0,12500,0,6000
30057,Madison County,Mont.,3000,0,12500,0,6000
30059,Meagher County,Mont.,3000,0,12500,0,6000
30061,Mineral County,Mont.,3000,0,12500,0,6000
30063,Missoula County,Mont.,3000,0,12500,0,6000
30065,Musselshell County,Mont.,3000,0,12500,0,6000
30067,Park County,Mont.,3000,0,12500,0,6000
30069,Petroleum County,Mont.,3000,0,12500,0,6000
30071,Phillips County,Mont.,3000,0,12500,0,6000
30073,Pondera County,Mont.,3000,0,12500,0,6000
30075,Powder River County,Mont.,3000,0,12500,0,6000
30077,Powell County,Mont.,3000,0,12500,0,6000
30079,Prairie County,Mont.,3000,0,12500,0,6000
30081,Ravalli County,Mont.,3000,0,12500,0,6000
30083,Richland County,Mont.,3000,0,12500,0,6000
30085,Roosevelt County,Mont.,3000,0,12500,0,6000
30087,Rosebud County,Mont.,3000,0,12500,0,6000
30089,Sanders County,Mont.,3000,0,12500,0,6000
30091,Sheridan County,Mont.,3000,0,12500,0,6000
30093,Silver Bow County,Mont.,3000,0,12500,0,6000
30095,Stillwater County,Mont.,3000,0,12500,0,6000
30097,Sweet Grass County,Mont.,3000,0,12500,0,6000
30099,Teton County,Mont.,3000,0,12500,0,6000
30101,Toole County,Mont.,3000,0,12500,0,6000
30103,Treasure County,Mont.,3000,0,12500,0,6000
30105,Valley County,Mont.,3000,0,12500,0,6000
30107,Wheatland County,Mont.,3000,0,12500,0,6000
30109,Wibaux County,Mont.,3000,0,12500,0,6000
30111,Yellowstone County,Mont.,3000,0,12500,0,6000
37001,Alamance County,N.C.,0,0,10000,0,6000
37003,Alexander County,N.C.,0,0,10000,0,7000
37005,Alleghany County,N.C.,0,0,10000,0,6000
37007,Anson County,N.C.,0,0,10000,0,6000
37009,Ashe County,N.C.,0,0,10000,0,6000
37011,Avery County,N.C.,0,0,10000,0,7000
37013,Beaufort County,N.C.,0,0,10000,0,6000
37015,Bertie County,N.C.,0,0,10000,0,6000
37017,Bladen County,N.C.,0,0,10000,0,6000
37019,Brunswick County,N.C.,0,0,10000,0,6000
37021,Buncombe County,N.C.,0,0,10000,0,7000
37023,Burke County,N.C.,0,0,10000,0,7000
37025,Cabarrus County,N.C.,0,0,10000,0,6000
37027,Caldwell County,N.C.,0,0,10000,0,7000
37029,Camden County,N.C.,0,0,10000,0,6000
37031,Carteret County,N.C.,0,0,10000,0,6000
37033,Caswell County,N.C.,0,0,10000,0,6000
37035,Catawba County,N.C.,0,0,10000,0,7000
37037,Chatham County,N.C.,0,0,10000,0,6000
37039,Cherokee County,N.C.,0,0,10000,0,6000
37041,Chowan County,N.C.,0,0,10000,0,6000
37043,Clay County,N.C.,0,0,10000,0,6000
37045,Cleveland County,N.C.,0,0,10000,0,7000
37047,Columbus County,N.C.,0,0,10000,0,6000
37049,Craven County,N.C.,0,0,10000,0,6000
37051,Cumberland County,N.C.,0,0,10000,0,7000
37053,Currituck County,N.C.,0,0,10000,0,6000
37055,Dare County,N.C.,0,0,10000,0,6000
37057,Davidson County,N.C.,0,0,10000,0,6000
37059,Davie County,N.C.,0,0,10000,0,6000
37061,Duplin County,N.C.,0,0,10000,0,6000
37063,Durham County,N.C.,0,0,10000,0,6000
37065,Edgecombe County,N.C.,0,0,10000,0,6000
37067,Forsyth County,N.C.,0,0,10000,0,6000
37069,Franklin County,N.C.,0,0,10000,0,6000
37071,Gaston County,N.C.,0,0,10000,0,7000
37073,Gates County,N.C.,0,0,10000,0,6000
37075,Graham County,N.C.,0,0,10000,0,6000
37077,Granville County,N.C.,0,0,10000,0,6000
37079,Greene County,N.C.,0,0,10000,0,6000
37081,Guilford County,N.C.,0,0,10000,0,6000
37083,Halifax County,N.C.,0,0,10000,0,6000
37085,Harnett County,N.C.,0,0,10000,0,7000
37087,Haywood County,N.C.,0,0,10000,0,7000
37089,Henderson County,N.C.,0,0,10000,0,7000
37091,Hertford County,N.C.,0,0,10000,0,6000
37093,Hoke County,N.C.,0,0,10000,0,6000
37095,Hyde County,N.C.,0,0,10000,0,6000
37097,Iredell County,N.C.,0,0,10000,0,7000
37099,Jackson County,N.C.,0,0,10000,0,7000
37101,Johnston County,N.C.,0,0,10000,0,6000
37103,Jones County,N.C.,0,0,10000,0,6000
37105,Lee County,N.C.,0,0,10000,0,6000
37107,Lenoir County,N.C.,0,0,10000,0,6000
37109,Lincoln County,N.C.,0,0,10000,0,7000
37113,Macon County,N.C.,0,0,10000,0,6000
37115,Madison County,N.C.,0,0,10000,0,7000
37117,Martin County,N.C.,0,0,10000,0,6000
37111,McDowell County,N.C.,0,0,10000,0,7000
37119,Mecklenburg County,N.C.,0,0,10000,0,6000
37121,Mitchell County,N.C.,0,0,10000,0,7000
37123,Montgomery County,N.C.,0,0,10000,0,6000
37125,Moore County,N.C.,0,0,10000,0,6000
37127,Nash County,N.C.,0,0,10000,0,6000
37129,New Hanover County,N.C.,0,0,10000,0,6000
37131,Northampton County,N.C.,0,0,10000,0,6000
37133,Onslow County,N.C.,0,0,10000,0,6000
37135,Orange County,N.C.,0,0,10000,0,6000
37137,Pamlico County,N.C.,0,0,10000,0,6000
37139,Pasquotank County,N.C.,0,0,10000,0,6000
37141,Pender County,N.C.,0,0,10000,0,6000
37143,Perquimans County,N.C.,0,0,10000,0,6000
37145,Person County,N.C.,0,0,10000,0,6000
37147,Pitt County,N.C.,0,0,10000,0,6000
37149,Polk County,N.C.,0,0,10000,0,7000
37151,Randolph County,N.C.,0,0,10000,0,6000
37153,Richmond County,N.C.,0,0,10000,0,6000
37155,Robeson County,N.C.,0,0,10000,0,7000
37157,Rockingham County,N.C.,0,0,10000,0,6000
37159,Rowan County,N.C.,0,0,10000,0,6000
37161,Rutherford County,N.C.,0,0,10000,0,7000
37163,Sampson County,N.C.,0,0,10000,0,6000
37165,Scotland County,N.C.,0,0,10000,0,6000
37167,Stanly County,N.C.,0,0,10000,0,6000
37169,Stokes County,N.C.,0,0,10000,0,6000
37171,Surry County,N.C.,0,0,10000,0,6000
37173,Swain County,N.C.,0,0,10000,0,6000
37175,Transylvania County,N.C.,0,0,10000,0,7000
37177,Tyrrell County,N.C.,0,0,10000,0,6000
37179,Union County,N.C.,0,0,10000,0,6000
37181,Vance County,N.C.,0,0,10000,0,6000
37183,Wake County,N.C.,0,0,10000,0,6000
37185,Warren County,N.C.,0,0,10000,0,6000
37187,Washington County,N.C.,0,0,10000,0,6000
37189,Watauga County,N.C.,0,0,10000,0,6000
37191,Wayne County,N.C.,0,0,10000,0,6000
37193,Wilkes County,N.C.,0,0,10000,0,6000
37195,Wilson County,N.C.,0,0,10000,0,6000
37197,Yadkin County,N.C.,0,0,10000,0,6000
37199,Yancey County,N.C.,0,0,10000,0,7000
38001,Adams County,N.D.,3000,200,7800,1200,4400
38003,Barnes County,N.D.,3000,200,7800,1200,4400
38005,Benson County,N.D.,3000,200,7800,1200,4400
38007,Billings County,N.D.,3000,200,7800,1200,4400
38009,Bottineau County,N.D.,3000,200,7000,1000,4400
38011,Bowman County,N.D.,3000,200,7800,1200,4400
38013,Burke County,N.D.,3000,200,7000,1000,4400
38015,Burleigh County,N.D.,3000,200,7800,1200,5000
38017,Cass County,N.D.,3000,200,7800,1200,5000
38019,Cavalier County,N.D.,3000,200,7800,1200,4400
38021,Dickey County,N.D.,3000,200,7800,1200,4400
38023,Divide County,N.D.,3000,200,7000,1000,4400
38025,Dunn County,N.D.,3000,200,7000,1000,4400
38027,Eddy County,N.D.,3000,200,7800,1200,4400
38029,Emmons County,N.D.,3000,200,7800,1200,4400
38031,Foster County,N.D.,3000,200,7800,1200,4400
38033,Golden Valley County,N.D.,3000,200,7000,1000,4400
38035,Grand Forks County,N.D.,3000,200,7800,1200,4400
38037,Grant County,N.D.,3000,200,7800,1200,4400
38039,Griggs County,N.D.,3000,200,7800,1200,4400
38041,Hettinger County,N.D.,3000,200,7800,1200,4400
38043,Kidder County,N.D.,3000,200,7800,1200,4400
38045,LaMoure County,N.D.,3000,200,7800,1200,4400
38047,Logan County,N.D.,3000,200,7800,1200,4400
38049,McHenry County,N.D.,3000,200,7800,1200,4400
38051,McIntosh County,N.D.,3000,200,7800,1200,4400
38053,McKenzie County,N.D.,3000,200,7000,1000,4400
38055,McLean County,N.D.,3000,200,7800,1200,4400
38057,Mercer County,N.D.,3000,200,7800,1200,4400
38059,Morton County,N.D.,3000,200,7800,1200,5000
38061,Mountrail County,N.D.,3000,200,7000,1000,4400
38063,Nelson County,N.D.,3000,200,7800,1200,4400
38065,Oliver County,N.D.,3000,200,7800,1200,5000
38067,Pembina County,N.D.,3000,200,7800,1200,4400
38069,Pierce County,N.D.,3000,200,7800,1200,4400
38071,Ramsey County,N.D.,3000,200,7800,1200,4400
38073,Ransom County,N.D.,3000,200,7800,1200,4400
38075,Renville County,N.D.,3000,200,7000,1000,4400
38077,Richland County,N.D.,3000,200,7800,1200,4400
38079,Rolette County,N.D.,3000,200,7800,1200,4400
38081,Sargent County,N.D.,3000,200,7800,1200,4400
38083,Sheridan County,N.D.,3000,200,7800,1200,4400
38085,Sioux County,N.D.,3000,200,7800,1200,4400
38087,Slope County,N.D.,3000,200,7800,1200,4400
38089,Stark County,N.D.,3000,200,7800,1200,4400
38091,Steele County,N.D.,3000,200,7800,1200,4400
38093,Stutsman County,N.D.,3000,200,7800,1200,4400
38095,Towner County,N.D.,3000,200,7800,1200,4400
38097,Traill County,N.D.,3000,200,7800,1200,5000
38099,Walsh County,N.D.,3000,200,7800,1200,4400
38101,Ward County,N.D.,3000,200,7800,1200,4400
38103,Wells County,N.D.,3000,200,7800,1200,4400
38105,Williams County,N.D.,3000,200,7000,1000,4400
31001,Adams County,Neb.,3800,0,8000,0,5000
31003,Antelope County,Neb.,3800,0,8000,0,5000
31005,Arthur County,Neb.,3800,0,8000,0,5000
31007,Banner County,Neb.,3800,0,8000,0,5000
31009,Blaine County,Neb.,3800,0,8000,0,5000
31011,Boone County,Neb.,3800,0,8000,0,5000
31013,Box Butte County,Neb.,3800,0,8000,0,5000
31015,Boyd County,Neb.,3800,0,8000,0,5000
31017,Brown County,Neb.,3800,0,8000,0,5000
31019,Buffalo County,Neb.,3800,0,8000,0,5000
31021,Burt County,Neb.,3000,0,8000,0,4000
31023,Butler County,Neb.,3800,0,8000,0,5000
31025,Cass County,Neb.,3000,0,8000,0,4000
31027,Cedar County,Neb.,3800,0,8000,0,5000
31029,Chase County,Neb.,3800,0,8000,0,5000
31031,Cherry County,Neb.,3800,0,8000,0,5000
31033,Cheyenne County,Neb.,3800,0,8000,0,5000
31035,Clay County,Neb.,3800,0,8000,0,5000
31037,Colfax County,Neb.,3800,0,8000,0,5000
31039,Cuming County,Neb.,3800,0,8000,0,5000
31041,Custer County,Neb.,3800,0,8000,0,5000
31043,Dakota County,Neb.,3800,0,8000,0,5000
31045,Dawes County,Neb.,3800,0,8000,0,5000
31047,Dawson County,Neb.,3800,0,8000,0,5000
31049,Deuel County,Neb.,3800,0,8000,0,5000
31051,Dixon County,Neb.,3800,0,8000,0,5000
31053,Dodge County,Neb.,3000,0,8000,0,4000
31055,Douglas County,Neb.,3000,0,8000,0,5500
31057,Dundy County,Neb.,3800,0,8000,0,5000
31059,Fillmore County,Neb.,3800,0,8000,0,5000
31061,Franklin County,Neb.,3800,0,8000,0,5000
31063,Frontier County,Neb.,3800,0,8000,0,5000
31065,Furnas County,Neb.,3800,0,8000,0,5000
31067,Gage County,Neb.,3800,0,8000,0,5000
31069,Garden County,Neb.,3800,0,8000,0,5000
31071,Garfield County,Neb.,3800,0,8000,0,5000
31073,Gosper County,Neb.,3800,0,8000,0,5000
31075,Grant County,Neb.,3800,0,8000,0,5000
31077,Greeley County,Neb.,3800,0,8000,0,5000
31079,Hall County,Neb.,3800,0,8000,0,5000
31081,Hamilton County,Neb.,3800,0,8000,0,5000
31083,Harlan County,Neb.,3800,0,8000,0,5000
31085,Hayes County,Neb.,3800,0,8000,0,5000
31087,Hitchcock County,Neb.,3800,0,8000,0,5000
31089,Holt County,Neb.,3800,0,8000,0,5000
31091,Hooker County,Neb.,3800,0,8000,0,5000
31093,Howard County,Neb.,3800,0,8000,0,5000
31095,Jefferson County,Neb.,3800,0,8000,0,5000
31097,Johnson County,Neb.,3800,0,8000,0,5000
31099,Kearney County,Neb.,3800,0,8000,0,5000
31101,Keith County,Neb.,3800,0,8000,0,5000
31103,Keya Paha County,Neb.,3800,0,8000,0,5000
31105,Kimball County,Neb.,3800,0,8000,0,5000
31107,Knox County,Neb.,3800,0,8000,0,4000
31109,Lancaster County,Neb.,3800,300,8000,0,5000
31111,Lincoln County,Neb.,3800,0,8000,0,5000
31113,Logan County,Neb.,3800,0,8000,0,5000
31115,Loup County,Neb.,3800,0,8000,0,5000
31119,Madison County,Neb.,3800,0,8000,0,5000
31117,McPherson County,Neb.,3800,0,8000,0,5000
31121,Merrick County,Neb.,3800,0,8000,0,5000
31123,Morrill County,Neb.,3800,0,8000,0,5000
31125,Nance County,Neb.,3800,0,8000,0,5000
31127,Nemaha County,Neb.,3800,0,8000,0,5000
31129,Nuckolls County,Neb.,3800,0,8000,0,5000
31131,Otoe County,Neb.,3000,0,8000,0,4000
31133,Pawnee County,Neb.,3800,0,8000,0,5000
31135,Perkins County,Neb.,3800,0,8000,0,5000
31137,Phelps County,Neb.,3800,0,8000,0,5000
31139,Pierce County,Neb.,3800,0,8000,0,5000
31141,Platte County,Neb.,3800,0,8000,0,5000
31143,Polk County,Neb.,3800,0,8000,0,5000
31145,Red Willow County,Neb.,3800,0,8000,0,5000
31147,Richardson County,Neb.,3800,0,8000,0,5000
31149,Rock County,Neb.,3800,0,8000,0,5000
31151,Saline County,Neb.,3800,0,8000,0,5000
31153,Sarpy County,Neb.,3000,0,8000,0,5500
31155,Saunders County,Neb.,3000,0,8000,0,4000
31157,Scotts Bluff County,Neb.,3800,0,8000,0,5000
31159,Seward County,Neb.,3800,0,8000,0,5000
31161,Sheridan County,Neb.,3800,0,8000,0,5000
31163,Sherman County,Neb.,3800,0,8000,0,5000
31165,Sioux County,Neb.,3800,0,8000,0,5000
31167,Stanton County,Neb.,3800,0,8000,0,5000
31169,Thayer County,Neb.,3800,0,8000,0,5000
31171,Thomas County,Neb.,3800,0,8000,0,5000
31173,Thurston County,Neb.,3800,0,8000,0,4000
31175,Valley County,Neb.,3800,0,8000,0,5000
31177,Washington County,Neb.,3000,0,8000,0,4000
31179,Wayne County,Neb.,3800,0,8000,0,5000
31181,Webster County,Neb.,3800,0,8000,0,5000
31183,Wheeler County,Neb.,3800,0,8000,0,5000
31185,York County,Neb.,3800,0,8000,0,5000
33001,Belknap County,N.H.,3000,0,8000,1500,4700
33003,Carroll County,N.H.,3000,0,7000,500,4600
33005,Cheshire County,N.H.,3000,0,8000,1500,4700
33007,Coos County,N.H.,3000,0,7000,500,4600
33009,Grafton County,N.H.,3000,0,8000,1500,4700
33011,Hillsborough County,N.H.,3000,0,8000,1500,4700
33013,Merrimack County,N.H.,3000,0,8000,1500,4700
33015,Rockingham County,N.H.,3000,0,8000,1500,4700
33017,Strafford County,N.H.,3000,0,8000,1500,4700
33019,Sullivan County,N.H.,3000,0,8000,1500,4700
34001,Atlantic County,N.J.,2700,0,5000,0,4000
34003,Bergen County,N.J.,0,-2700,5000,0,4000
34005,Burlington County,N.J.,2700,0,5000,0,4000
34007,Camden County,N.J.,2700,0,5000,0,4000
34009,Cape May County,N.J.,2700,0,5000,0,4000
34011,Cumberland County,N.J.,2700,0,5000,0,4000
34013,Essex County,N.J.,0,-2700,5000,0,4000
34015,Gloucester County,N.J.,2700,0,5000,0,4000
34017,Hudson County,N.J.,0,-2700,5000,0,4000
34019,Hunterdon County,N.J.,3000,0,5000,0,4000
34021,Mercer County,N.J.,2700,0,5000,0,4000
34023,Middlesex County,N.J.,0,-2700,5000,0,4000
