FIPS,c,s,bi,bf,si,sf,gi,gf,pi,pf
30061,Mineral County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30063,Missoula County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30065,Musselshell County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30067,Park County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30069,Petroleum County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30071,Phillips County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30073,Pondera County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30075,Powder River County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30077,Powell County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30079,Prairie County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30081,Ravalli County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30083,Richland County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30085,Roosevelt County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30087,Rosebud County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30089,Sanders County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30091,Sheridan County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30093,Silver Bow County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30095,Stillwater County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30097,Sweet Grass County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30099,Teton County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30101,Toole County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30103,Treasure County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30105,Valley County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30107,Wheatland County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30109,Wibaux County,Mont.,4777,9553,3250,6500,1200,2400,175,350
30111,Yellowstone County,Mont.,4777,9553,3250,6500,1200,2400,175,350
37001,Alamance County,N.C.,4890,9779,3050,6100,819,1638,417,833
37003,Alexander County,N.C.,5136,10272,3215,6430,950,1900,375,750
37005,Alleghany County,N.C.,4882,9764,3156,6311,860,1720,375,750
37007,Anson County,N.C.,4941,9882,3115,6229,839,1678,438,875
37009,Ashe County,N.C.,4882,9764,3156,6311,860,1720,375,750
37011,Avery County,N.C.,5136,10272,3215,6430,950,1900,375,750
37013,Beaufort County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37015,Bertie County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37017,Bladen County,N.C.,4882,9764,3156,6311,860,1720,375,750
37019,Brunswick County,N.C.,4738,9475,3050,6100,757,1514,417,833
37021,Buncombe County,N.C.,5136,10272,3215,6430,950,1900,375,750
37023,Burke County,N.C.,5136,10272,3215,6430,950,1900,375,750
37025,Cabarrus County,N.C.,4941,9882,3115,6229,839,1678,438,875
37027,Caldwell County,N.C.,5136,10272,3215,6430,950,1900,375,750
37029,Camden County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37031,Carteret County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37033,Caswell County,N.C.,4738,9475,3050,6100,757,1514,417,833
37035,Catawba County,N.C.,5136,10272,3215,6430,950,1900,375,750
37037,Chatham County,N.C.,4890,9779,3050,6100,819,1638,417,833
37039,Cherokee County,N.C.,4882,9764,3156,6311,860,1720,375,750
37041,Chowan County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37043,Clay County,N.C.,4882,9764,3156,6311,860,1720,375,750
37045,Cleveland County,N.C.,5175,10350,3221,6442,975,1950,417,833
37047,Columbus County,N.C.,4738,9475,3050,6100,757,1514,417,833
37049,Craven County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37051,Cumberland County,N.C.,5136,10272,3215,6430,950,1900,375,750
37053,Currituck County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37055,Dare County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37057,Davidson County,N.C.,4890,9779,3050,6100,819,1638,417,833
37059,Davie County,N.C.,4738,9475,3050,6100,757,1514,417,833
37061,Duplin County,N.C.,4738,9475,3050,6100,757,1514,417,833
37063,Durham County,N.C.,4890,9779,3050,6100,819,1638,417,833
37065,Edgecombe County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37067,Forsyth County,N.C.,4738,9475,3050,6100,757,1514,417,833
37069,Franklin County,N.C.,4738,9475,3050,6100,757,1514,417,833
37071,Gaston County,N.C.,5175,10350,3221,6442,975,1950,417,833
37073,Gates County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37075,Graham County,N.C.,4882,9764,3156,6311,860,1720,375,750
37077,Granville County,N.C.,5053,10106,3156,6311,925,1850,375,750
37079,Greene County,N.C.,4882,9764,3156,6311,860,1720,375,750
37081,Guilford County,N.C.,5053,10106,3156,6311,925,1850,375,750
37083,Halifax County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37085,Harnett County,N.C.,5136,10272,3215,6430,950,1900,375,750
37087,Haywood County,N.C.,5136,10272,3215,6430,950,1900,375,750
37089,Henderson County,N.C.,5136,10272,3215,6430,950,1900,375,750
37091,Hertford County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37093,Hoke County,N.C.,4882,9764,3156,6311,860,1720,375,750
37095,Hyde County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37097,Iredell County,N.C.,5136,10272,3215,6430,950,1900,375,750
37099,Jackson County,N.C.,5136,10272,3215,6430,950,1900,375,750
37101,Johnston County,N.C.,4738,9475,3050,6100,757,1514,417,833
37103,Jones County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37105,Lee County,N.C.,4738,9475,3050,6100,757,1514,417,833
37107,Lenoir County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37109,Lincoln County,N.C.,5175,10350,3221,6442,975,1950,417,833
37113,Macon County,N.C.,4882,9764,3156,6311,860,1720,375,750
37115,Madison County,N.C.,5136,10272,3215,6430,950,1900,375,750
37117,Martin County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37111,McDowell County,N.C.,5136,10272,3215,6430,950,1900,375,750
37119,Mecklenburg County,N.C.,4941,9882,3115,6229,839,1678,438,875
37121,Mitchell County,N.C.,5136,10272,3215,6430,950,1900,375,750
37123,Montgomery County,N.C.,4882,9764,3156,6311,860,1720,375,750
37125,Moore County,N.C.,4882,9764,3156,6311,860,1720,375,750
37127,Nash County,N.C.,4882,9764,3156,6311,860,1720,375,750
37129,New Hanover County,N.C.,4738,9475,3050,6100,757,1514,417,833
37131,Northampton County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37133,Onslow County,N.C.,4738,9475,3050,6100,757,1514,417,833
37135,Orange County,N.C.,4890,9779,3050,6100,819,1638,417,833
37137,Pamlico County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37139,Pasquotank County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37141,Pender County,N.C.,4738,9475,3050,6100,757,1514,417,833
37143,Perquimans County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37145,Person County,N.C.,4890,9779,3050,6100,819,1638,417,833
37147,Pitt County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37149,Polk County,N.C.,5136,10272,3215,6430,950,1900,375,750
37151,Randolph County,N.C.,5053,10106,3156,6311,925,1850,375,750
37153,Richmond County,N.C.,4882,9764,3156,6311,860,1720,375,750
37155,Robeson County,N.C.,5136,10272,3215,6430,950,1900,375,750
37157,Rockingham County,N.C.,4882,9764,3156,6311,860,1720,375,750
37159,Rowan County,N.C.,4823,9646,3075,6150,788,1575,438,875
37161,Rutherford County,N.C.,5136,10272,3215,6430,950,1900,375,750
37163,Sampson County,N.C.,4882,9764,3156,6311,860,1720,375,750
37165,Scotland County,N.C.,4882,9764,3156,6311,860,1720,375,750
37167,Stanly County,N.C.,4941,9882,3115,6229,839,1678,438,875
37169,Stokes County,N.C.,4738,9475,3050,6100,757,1514,417,833
37171,Surry County,N.C.,4738,9475,3050,6100,757,1514,417,833
37173,Swain County,N.C.,4882,9764,3156,6311,860,1720,375,750
37175,Transylvania County,N.C.,5136,10272,3215,6430,950,1900,375,750
37177,Tyrrell County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37179,Union County,N.C.,4941,9882,3115,6229,839,1678,438,875
37181,Vance County,N.C.,5053,10106,3156,6311,925,1850,375,750
37183,Wake County,N.C.,4890,9779,3050,6100,819,1638,417,833
37185,Warren County,N.C.,4882,9764,3156,6311,860,1720,375,750
37187,Washington County,N.C.,4675,9350,2967,5933,667,1333,500,1000
37189,Watauga County,N.C.,4882,9764,3156,6311,860,1720,375,750
37191,Wayne County,N.C.,4882,9764,3156,6311,860,1720,375,750
37193,Wilkes County,N.C.,4882,9764,3156,6311,860,1720,375,750
37195,Wilson County,N.C.,4882,9764,3156,6311,860,1720,375,750
37197,Yadkin County,N.C.,4738,9475,3050,6100,757,1514,417,833
37199,Yancey County,N.C.,5136,10272,3215,6430,950,1900,375,750
38001,Adams County,N.D.,5211,10433,2300,5157,1332,3027,,
38003,Barnes County,N.D.,5211,10433,2300,5157,1332,3027,,
38005,Benson County,N.D.,5211,10433,2300,5157,1332,3027,,
38007,Billings County,N.D.,5211,10433,2300,5157,1332,3027,,
38009,Bottineau County,N.D.,4893,9786,2440,4880,1331,2663,,
38011,Bowman County,N.D.,5211,10433,2300,5157,1332,3027,,
38013,Burke County,N.D.,4893,9786,2440,4880,1331,2663,,
38015,Burleigh County,N.D.,5173,10355,2450,5388,1332,3027,,
38017,Cass County,N.D.,5173,10355,2450,5388,1332,3027,,
38019,Cavalier County,N.D.,5211,10433,2300,5157,1332,3027,,
38021,Dickey County,N.D.,5211,10433,2300,5157,1332,3027,,
38023,Divide County,N.D.,4893,9786,2440,4880,1331,2663,,
38025,Dunn County,N.D.,4893,9786,2440,4880,1331,2663,,
38027,Eddy County,N.D.,5211,10433,2300,5157,1332,3027,,
38029,Emmons County,N.D.,5211,10433,2300,5157,1332,3027,,
38031,Foster County,N.D.,5211,10433,2300,5157,1332,3027,,
38033,Golden Valley County,N.D.,4893,9786,2440,4880,1331,2663,,
38035,Grand Forks County,N.D.,5211,10433,2300,5157,1332,3027,,
38037,Grant County,N.D.,5211,10433,2300,5157,1332,3027,,
38039,Griggs County,N.D.,5211,10433,2300,5157,1332,3027,,
38041,Hettinger County,N.D.,5211,10433,2300,5157,1332,3027,,
38043,Kidder County,N.D.,5211,10433,2300,5157,1332,3027,,
38045,LaMoure County,N.D.,5211,10433,2300,5157,1332,3027,,
38047,Logan County,N.D.,5211,10433,2300,5157,1332,3027,,
38049,McHenry County,N.D.,5211,10433,2300,5157,1332,3027,,
38051,McIntosh County,N.D.,5211,10433,2300,5157,1332,3027,,
38053,McKenzie County,N.D.,4893,9786,2440,4880,1331,2663,,
38055,McLean County,N.D.,5211,10433,2300,5157,1332,3027,,
38057,Mercer County,N.D.,5211,10433,2300,5157,1332,3027,,
38059,Morton County,N.D.,5173,10355,2450,5388,1332,3027,,
38061,Mountrail County,N.D.,4893,9786,2440,4880,1331,2663,,
38063,Nelson County,N.D.,5211,10433,2300,5157,1332,3027,,
38065,Oliver County,N.D.,5173,10355,2450,5388,1332,3027,,
38067,Pembina County,N.D.,5211,10433,2300,5157,1332,3027,,
38069,Pierce County,N.D.,5211,10433,2300,5157,1332,3027,,
38071,Ramsey County,N.D.,5211,10433,2300,5157,1332,3027,,
38073,Ransom County,N.D.,5211,10433,2300,5157,1332,3027,,
38075,Renville County,N.D.,4893,9786,2440,4880,1331,2663,,
38077,Richland County,N.D.,5211,10433,2300,5157,1332,3027,,
38079,Rolette County,N.D.,5211,10433,2300,5157,1332,3027,,
38081,Sargent County,N.D.,5211,10433,2300,5157,1332,3027,,
38083,Sheridan County,N.D.,5211,10433,2300,5157,1332,3027,,
38085,Sioux County,N.D.,5211,10433,2300,5157,1332,3027,,
38087,Slope County,N.D.,5211,10433,2300,5157,1332,3027,,
38089,Stark County,N.D.,5211,10433,2300,5157,1332,3027,,
38091,Steele County,N.D.,5211,10433,2300,5157,1332,3027,,
38093,Stutsman County,N.D.,5211,10433,2300,5157,1332,3027,,
38095,Towner County,N.D.,5211,10433,2300,5157,1332,3027,,
38097,Traill County,N.D.,5173,10355,2450,5388,1332,3027,,
38099,Walsh County,N.D.,5211,10433,2300,5157,1332,3027,,
38101,Ward County,N.D.,5211,10433,2300,5157,1332,3027,,
38103,Wells County,N.D.,5211,10433,2300,5157,1332,3027,,
38105,Williams County,N.D.,4893,9786,2440,4880,1331,2663,,
31001,Adams County,Neb.,5102,10204,2800,5600,1100,2200,,
31003,Antelope County,Neb.,5102,10204,2800,5600,1100,2200,,
31005,Arthur County,Neb.,5023,10045,2817,5633,1375,2750,,
31007,Banner County,Neb.,5023,10045,2817,5633,1375,2750,,
31009,Blaine County,Neb.,5102,10204,2800,5600,1100,2200,,
31011,Boone County,Neb.,5102,10204,2800,5600,1100,2200,,
31013,Box Butte County,Neb.,5023,10045,2817,5633,1375,2750,,
31015,Boyd County,Neb.,5102,10204,2800,5600,1100,2200,,
31017,Brown County,Neb.,5023,10045,2817,5633,1375,2750,,
31019,Buffalo County,Neb.,5102,10204,2800,5600,1100,2200,,
31021,Burt County,Neb.,4882,9763,2688,5375,1050,2100,,
31023,Butler County,Neb.,5102,10204,2800,5600,1100,2200,,
31025,Cass County,Neb.,4882,9763,2688,5375,1050,2100,,
31027,Cedar County,Neb.,5102,10204,2800,5600,1100,2200,,
31029,Chase County,Neb.,5023,10045,2817,5633,1375,2750,,
31031,Cherry County,Neb.,5023,10045,2817,5633,1375,2750,,
31033,Cheyenne County,Neb.,5023,10045,2817,5633,1375,2750,,
31035,Clay County,Neb.,5102,10204,2800,5600,1100,2200,,
31037,Colfax County,Neb.,5102,10204,2800,5600,1100,2200,,
31039,Cuming County,Neb.,5102,10204,2800,5600,1100,2200,,
31041,Custer County,Neb.,5102,10204,2800,5600,1100,2200,,
31043,Dakota County,Neb.,5102,10204,2800,5600,1100,2200,,
31045,Dawes County,Neb.,5023,10045,2817,5633,1375,2750,,
31047,Dawson County,Neb.,5102,10204,2800,5600,1100,2200,,
31049,Deuel County,Neb.,5023,10045,2817,5633,1375,2750,,
31051,Dixon County,Neb.,5102,10204,2800,5600,1100,2200,,
31053,Dodge County,Neb.,4882,9763,2688,5375,1050,2100,,
31055,Douglas County,Neb.,5208,10417,2929,5857,1181,2363,,
31057,Dundy County,Neb.,5023,10045,2817,5633,1375,2750,,
31059,Fillmore County,Neb.,5102,10204,2800,5600,1100,2200,,
31061,Franklin County,Neb.,5102,10204,2800,5600,1100,2200,,
31063,Frontier County,Neb.,5023,10045,2817,5633,1375,2750,,
31065,Furnas County,Neb.,5102,10204,2800,5600,1100,2200,,
31067,Gage County,Neb.,5102,10204,2800,5600,1100,2200,,
31069,Garden County,Neb.,5023,10045,2817,5633,1375,2750,,
31071,Garfield County,Neb.,5102,10204,2800,5600,1100,2200,,
31073,Gosper County,Neb.,5102,10204,2800,5600,1100,2200,,
31075,Grant County,Neb.,5023,10045,2817,5633,1375,2750,,
31077,Greeley County,Neb.,5102,10204,2800,5600,1100,2200,,
31079,Hall County,Neb.,5102,10204,2800,5600,1100,2200,,
31081,Hamilton County,Neb.,5102,10204,2800,5600,1100,2200,,
31083,Harlan County,Neb.,5102,10204,2800,5600,1100,2200,,
31085,Hayes County,Neb.,5023,10045,2817,5633,1375,2750,,
31087,Hitchcock County,Neb.,5023,10045,2817,5633,1375,2750,,
31089,Holt County,Neb.,5102,10204,2800,5600,1100,2200,,
31091,Hooker County,Neb.,5023,10045,2817,5633,1375,2750,,
31093,Howard County,Neb.,5102,10204,2800,5600,1100,2200,,
31095,Jefferson County,Neb.,5102,10204,2800,5600,1100,2200,,
31097,Johnson County,Neb.,5102,10204,2800,5600,1100,2200,,
31099,Kearney County,Neb.,5102,10204,2800,5600,1100,2200,,
31101,Keith County,Neb.,5023,10045,2817,5633,1375,2750,,
31103,Keya Paha County,Neb.,5102,10204,2800,5600,1100,2200,,
31105,Kimball County,Neb.,5023,10045,2817,5633,1375,2750,,
31107,Knox County,Neb.,4918,9835,2650,5300,1025,2050,,
31109,Lancaster County,Neb.,5102,10204,2800,5600,1100,2200,,
31111,Lincoln County,Neb.,5023,10045,2817,5633,1375,2750,,
31113,Logan County,Neb.,5023,10045,2817,5633,1375,2750,,
31115,Loup County,Neb.,5102,10204,2800,5600,1100,2200,,
31119,Madison County,Neb.,5102,10204,2800,5600,1100,2200,,
31117,McPherson County,Neb.,5023,10045,2817,5633,1375,2750,,
31121,Merrick County,Neb.,5102,10204,2800,5600,1100,2200,,
31123,Morrill County,Neb.,5023,10045,2817,5633,1375,2750,,
31125,Nance County,Neb.,5102,10204,2800,5600,1100,2200,,
31127,Nemaha County,Neb.,5102,10204,2800,5600,1100,2200,,
31129,Nuckolls County,Neb.,5102,10204,2800,5600,1100,2200,,
31131,Otoe County,Neb.,4882,9763,2688,5375,1050,2100,,
31133,Pawnee County,Neb.,5102,10204,2800,5600,1100,2200,,
31135,Perkins County,Neb.,5023,10045,2817,5633,1375,2750,,
31137,Phelps County,Neb.,5102,10204,2800,5600,1100,2200,,
31139,Pierce County,Neb.,5102,10204,2800,5600,1100,2200,,
31141,Platte County,Neb.,5102,10204,2800,5600,1100,2200,,
31143,Polk County,Neb.,5102,10204,2800,5600,1100,2200,,
31145,Red Willow County,Neb.,5023,10045,2817,5633,1375,2750,,
31147,Richardson County,Neb.,5102,10204,2800,5600,1100,2200,,
31149,Rock County,Neb.,5102,10204,2800,5600,1100,2200,,
31151,Saline County,Neb.,5102,10204,2800,5600,1100,2200,,
31153,Sarpy County,Neb.,5208,10417,2929,5857,1181,2363,,
31155,Saunders County,Neb.,4882,9763,2688,5375,1050,2100,,
31157,Scotts Bluff County,Neb.,5023,10045,2817,5633,1375,2750,,
31159,Seward County,Neb.,5102,10204,2800,5600,1100,2200,,
31161,Sheridan County,Neb.,5023,10045,2817,5633,1375,2750,,
31163,Sherman County,Neb.,5102,10204,2800,5600,1100,2200,,
31165,Sioux County,Neb.,5023,10045,2817,5633,1375,2750,,
31167,Stanton County,Neb.,5102,10204,2800,5600,1100,2200,,
31169,Thayer County,Neb.,5102,10204,2800,5600,1100,2200,,
31171,Thomas County,Neb.,5023,10045,2817,5633,1375,2750,,
31173,Thurston County,Neb.,4918,9835,2650,5300,1025,2050,,
31175,Valley County,Neb.,5102,10204,2800,5600,1100,2200,,
31177,Washington County,Neb.,4882,9763,2688,5375,1050,2100,,
31179,Wayne County,Neb.,5102,10204,2800,5600,1100,2200,,
31181,Webster County,Neb.,5102,10204,2800,5600,1100,2200,,
31183,Wheeler County,Neb.,5102,10204,2800,5600,1100,2200,,
31185,York County,Neb.,5102,10204,2800,5600,1100,2200,,
33001,Belknap County,N.H.,5040,10080,2534,5069,879,1757,,
33003,Carroll County,N.H.,4971,9943,2432,4864,775,1550,,
33005,Cheshire County,N.H.,5023,10045,2539,5079,858,1717,,
33007,Coos County,N.H.,4971,9943,2432,4864,775,1550,,
33009,Grafton County,N.H.,5040,10080,2534,5069,879,1757,,
33011,Hillsborough County,N.H.,5040,10080,2534,5069,879,1757,,
33013,Merrimack County,N.H.,5040,10080,2534,5069,879,1757,,
33015,Rockingham County,N.H.,5040,10080,2534,5069,879,1757,,
33017,Strafford County,N.H.,5040,10080,2534,5069,879,1757,,
33019,Sullivan County,N.H.,5040,10080,2534,5069,879,1757,,
34001,Atlantic County,N.J.,2500,5000,1978,3956,1200,2400,190,380
34003,Bergen County,N.J.,2500,5000,1862,3724,1238,2477,190,380
34005,Burlington County,N.J.,2500,5000,1978,3956,1200,2400,190,380
34007,Camden County,N.J.,2500,5000,1978,3956,1200,2400,190,380
34009,Cape May County,N.J.,2500,5000,1978,3956,1200,2400,190,380
34011,Cumberland County,N.J.,2500,5000,1977,3953,1258,2517,190,380
34013,Essex County,N.J.,2500,5000,1862,3724,1238,2477,190,380
34015,Gloucester County,N.J.,2500,5000,1978,3956,1200,2400,190,380
34017,Hudson County,N.J.,2500,5000,1862,3724,1238,2477,190,380
34019,Hunterdon County,N.J.,2500,5000,2000,4000,1180,2360,190,380
34021,Mercer County,N.J.,2500,5000,1977,3953,1258,2517,190,380
34023,Middlesex County,N.J.,2500,5000,1862,3724,1238,2477,190,380
34025,Monmouth County,N.J.,2423,4846,1758,3517,1150,2300,158,317
34027,Morris County,N.J.,2500,5000,1862,3724,1238,2477,190,380
34029,Ocean County,N.J.,2500,5000,1862,3724,1238,2477,190,380
34031,Passaic County,N.J.,2500,5000,1862,3724,1238,2477,190,380
34033,Salem County,N.J.,2500,5000,1977,3953,1258,2517,190,380
34035,Somerset County,N.J.,2500,5000,1977,3953,1258,2517,190,380
34037,Sussex County,N.J.,2500,5000,1977,3953,1258,2517,190,380
34039,Union County,N.J.,2500,5000,1862,3724,1238,2477,190,380
34041,Warren County,N.J.,2500,5000,1977,3953,1258,2517,190,380
35001,Bernalillo County,N.M.,4882,10761,3384,7753,1309,3603,100,200
35003,Catron County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35005,Chaves County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35006,Cibola County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35007,Colfax County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35009,Curry County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35011,De Baca County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35013,Doña Ana County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35015,Eddy County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35017,Grant County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35019,Guadalupe County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35021,Harding County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35023,Hidalgo County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35025,Lea County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35027,Lincoln County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35028,Los Alamos County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35029,Luna County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35031,McKinley County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35033,Mora County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35035,Otero County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35037,Quay County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35039,Rio Arriba County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35041,Roosevelt County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35043,Sandoval County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35045,San Juan County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35047,San Miguel County,N.M.,4882,10761,3384,7753,1309,3603,100,200
35049,Santa Fe County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35051,Sierra County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35053,Socorro County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35055,Taos County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35057,Torrance County,N.M.,4882,10761,3384,7753,1309,3603,100,200
35059,Union County,N.M.,4759,10477,3269,7475,1143,3143,100,200
35061,Valencia County,N.M.,4882,10761,3384,7753,1309,3603,100,200
32510,Carson City,Nev.,5465,10931,2308,5538,550,1300,125,250
32001,Churchill County,Nev.,5508,11017,2083,4167,875,1750,250,500
32003,Clark County,Nev.,5254,10508,3278,6556,665,1331,193,386
32005,Douglas County,Nev.,5465,10931,2308,5538,550,1300,125,250
32007,Elko County,Nev.,5508,11017,2083,4167,875,1750,250,500
32009,Esmeralda County,Nev.,5508,11017,2083,4167,875,1750,250,500
32011,Eureka County,Nev.,5508,11017,2083,4167,875,1750,250,500
32013,Humboldt County,Nev.,5508,11017,2083,4167,875,1750,250,500
32015,Lander County,Nev.,5508,11017,2083,4167,875,1750,250,500
32017,Lincoln County,Nev.,5508,11017,2083,4167,875,1750,250,500
32019,Lyon County,Nev.,5465,10931,2308,5538,550,1300,125,250
32021,Mineral County,Nev.,5508,11017,2083,4167,875,1750,250,500
32023,Nye County,Nev.,5254,10508,3278,6556,665,1331,193,386
32027,Pershing County,Nev.,5508,11017,2083,4167,875,1750,250,500
32029,Storey County,Nev.,5465,10931,2308,5538,550,1300,125,250
32031,Washoe County,Nev.,5371,10741,2639,5944,667,1444,117,233
32033,White Pine County,Nev.,5508,11017,2083,4167,875,1750,250,500
39001,Adams County,Ohio,5423,9345,2636,4818,1250,2071,,
39003,Allen County,Ohio,5328,9774,2928,5605,1102,1932,125,250
39005,Ashland County,Ohio,5545,9590,2811,5187,1250,2071,,
39007,Ashtabula County,Ohio,5467,9505,2825,5265,1150,1900,125,250
39009,Athens County,Ohio,5378,9089,2658,4789,1286,2027,,
39011,Auglaize County,Ohio,5292,8917,2550,4600,1292,2083,,
39013,Belmont County,Ohio,5429,9094,2694,4833,1365,2130,,
39015,Brown County,Ohio,5423,9345,2636,4818,1250,2071,,
39017,Butler County,Ohio,5462,9890,2767,5230,1317,2348,563,1125
39019,Carroll County,Ohio,4834,8731,2646,5029,1018,1764,,
39021,Champaign County,Ohio,5292,8917,2550,4600,1292,2083,,
39023,Clark County,Ohio,5411,9517,2620,4840,1219,2063,,
39025,Clermont County,Ohio,5416,9632,2707,5080,1175,2017,125,250
39027,Clinton County,Ohio,5423,9345,2636,4818,1250,2071,,
39029,Columbiana County,Ohio,5553,9526,2775,5050,1304,2108,,
39031,Coshocton County,Ohio,5350,8700,2625,4625,1361,2056,,
39033,Crawford County,Ohio,5368,8971,2626,4726,1341,2136,,
39035,Cuyahoga County,Ohio,5430,10071,3010,5793,1056,1872,125,250
39037,Darke County,Ohio,5338,9175,2568,4682,1308,2154,,
39039,Defiance County,Ohio,5430,9495,2636,4872,1250,2125,,
39041,Delaware County,Ohio,5517,9730,2789,5221,1244,2113,125,250
39043,Erie County,Ohio,5368,8971,2626,4726,1341,2136,,
39045,Fairfield County,Ohio,5519,9610,2777,5169,1193,1987,125,250
39047,Fayette County,Ohio,5497,9229,2722,4889,1295,2045,,
39049,Franklin County,Ohio,5519,9610,2777,5169,1193,1987,125,250
39051,Fulton County,Ohio,5479,9708,2681,4993,1259,2165,,
39053,Gallia County,Ohio,5429,9094,2694,4833,1365,2130,,
39055,Geauga County,Ohio,5494,9788,2805,5287,1189,2044,125,250
39057,Greene County,Ohio,5465,9626,2724,5048,1344,2313,500,1000
39059,Guernsey County,Ohio,5350,8700,2625,4625,1361,2056,,
39061,Hamilton County,Ohio,5412,10034,3007,5781,1126,2012,417,833
39063,Hancock County,Ohio,5313,9125,2561,4687,1286,2143,,
39065,Hardin County,Ohio,5368,8971,2626,4726,1341,2136,,
39067,Harrison County,Ohio,5429,9094,2694,4833,1365,2130,,
39069,Henry County,Ohio,5479,9708,2681,4993,1259,2165,,
39071,Highland County,Ohio,5423,9345,2636,4818,1250,2071,,
39073,Hocking County,Ohio,5350,8700,2625,4625,1361,2056,,
39075,Holmes County,Ohio,5419,8963,2764,4972,1300,2000,,
39077,Huron County,Ohio,5313,9125,2561,4687,1286,2143,,
39079,Jackson County,Ohio,5429,9094,2694,4833,1365,2130,,
39081,Jefferson County,Ohio,5429,9094,2694,4833,1365,2130,,
39083,Knox County,Ohio,5368,8971,2626,4726,1341,2136,,
39085,Lake County,Ohio,5456,9758,2780,5247,1153,1989,125,250
39087,Lawrence County,Ohio,5429,9094,2694,4833,1365,2130,,
39089,Licking County,Ohio,5519,9610,2777,5169,1193,1987,125,250
39091,Logan County,Ohio,5350,8700,2625,4625,1361,2056,,
39093,Lorain County,Ohio,5459,9846,2767,5249,1162,2038,125,250
39095,Lucas County,Ohio,5408,10046,2947,5671,1083,1935,125,250
